All Tested Subsets:
Subset: (np.int64(0),), P-Value: 0.000000, Loss: 0.837288
Subset: (np.int64(1), np.int64(3), np.int64(5)), P-Value: 0.000000, Loss: 0.744161
Subset: (np.int64(1), np.int64(3), np.int64(6)), P-Value: 0.000000, Loss: 0.740888
Subset: (np.int64(1), np.int64(3), np.int64(7)), P-Value: 0.000000, Loss: 0.791212
Subset: (np.int64(1), np.int64(3), np.int64(8)), P-Value: 0.000000, Loss: 0.799871
Subset: (np.int64(1), np.int64(3), np.int64(9)), P-Value: 0.000000, Loss: 0.741758
Subset: (np.int64(1), np.int64(3), np.int64(10)), P-Value: 0.000000, Loss: 0.792901
Subset: (np.int64(1), np.int64(4), np.int64(5)), P-Value: 0.000000, Loss: 0.653572
Subset: (np.int64(1), np.int64(4), np.int64(6)), P-Value: 0.000000, Loss: 0.651246
Subset: (np.int64(1), np.int64(4), np.int64(7)), P-Value: 0.000000, Loss: 0.688403
Subset: (np.int64(1), np.int64(4), np.int64(8)), P-Value: 0.000000, Loss: 0.684779
Subset: (np.int64(1), np.int64(4), np.int64(9)), P-Value: 0.000000, Loss: 0.677844
Subset: (np.int64(1), np.int64(4), np.int64(10)), P-Value: 0.000000, Loss: 0.686231
Subset: (np.int64(1), np.int64(5), np.int64(6)), P-Value: 0.000000, Loss: 0.733679
Subset: (np.int64(1), np.int64(5), np.int64(7)), P-Value: 0.000000, Loss: 0.736302
Subset: (np.int64(1), np.int64(5), np.int64(8)), P-Value: 0.000000, Loss: 0.743894
Subset: (np.int64(1), np.int64(5), np.int64(9)), P-Value: 0.000000, Loss: 0.693165
Subset: (np.int64(1), np.int64(5), np.int64(10)), P-Value: 0.000000, Loss: 0.740096
Subset: (np.int64(1), np.int64(6), np.int64(7)), P-Value: 0.000000, Loss: 0.733507
Subset: (np.int64(1), np.int64(6), np.int64(8)), P-Value: 0.000000, Loss: 0.741358
Subset: (np.int64(1), np.int64(6), np.int64(9)), P-Value: 0.000000, Loss: 0.690236
Subset: (np.int64(1), np.int64(6), np.int64(10)), P-Value: 0.000000, Loss: 0.737078
Subset: (np.int64(1), np.int64(7), np.int64(8)), P-Value: 0.000000, Loss: 0.793211
Subset: (np.int64(1), np.int64(7), np.int64(9)), P-Value: 0.000000, Loss: 0.738750
Subset: (np.int64(1), np.int64(7), np.int64(10)), P-Value: 0.000000, Loss: 0.788786
Subset: (np.int64(1), np.int64(8), np.int64(9)), P-Value: 0.000000, Loss: 0.730636
Subset: (np.int64(1), np.int64(8), np.int64(10)), P-Value: 0.000000, Loss: 0.792928
Subset: (np.int64(1), np.int64(9), np.int64(10)), P-Value: 0.000000, Loss: 0.725184
Subset: (np.int64(2), np.int64(3), np.int64(4)), P-Value: 0.000000, Loss: 0.697841
Subset: (np.int64(2), np.int64(3), np.int64(5)), P-Value: 0.000000, Loss: 0.800954
Subset: (np.int64(2), np.int64(3), np.int64(6)), P-Value: 0.000000, Loss: 0.797053
Subset: (np.int64(2), np.int64(3), np.int64(7)), P-Value: 0.000000, Loss: 0.821868
Subset: (np.int64(2), np.int64(3), np.int64(8)), P-Value: 0.000000, Loss: 0.838414
Subset: (np.int64(2), np.int64(3), np.int64(9)), P-Value: 0.000000, Loss: 0.762152
Subset: (np.int64(2), np.int64(3), np.int64(10)), P-Value: 0.000000, Loss: 0.828181
Subset: (np.int64(2), np.int64(4), np.int64(5)), P-Value: 0.000000, Loss: 0.675832
Subset: (np.int64(2), np.int64(4), np.int64(6)), P-Value: 0.000000, Loss: 0.673164
